s_no,key,num_equality_compares,cumulative_avg
5198,voluntary,6,5.09
5199,distractions,8,5.10
5200,oppressions,16,5.10
5201,miseries,6,5.10
5202,striving,6,5.10
5203,exertions,2,5.10
5204,trusting,4,5.10
5205,fortunes,2,5.10
5206,faithful,4,5.10
5207,privilege,2,5.10
5208,companion,8,5.10
5209,lingered,2,5.10
5210,answering,2,5.10
5211,beginning,4,5.09
5212,conference,2,5.09
5213,struggle,4,5.09
5214,evidently,2,5.09
5215,struggle,4,5.09
5216,occasional,4,5.09
5217,tendency,6,5.09
5218,feelingly,4,5.09
5219,manfully,2,5.09
5220,immediate,4,5.09
5221,confidence,2,5.09
5222,ascertain,6,5.09
5223,knowledge,6,5.09
5224,hopefulness,2,5.09
5225,mistaken,6,5.09
5226,mistaken,6,5.09
5227,hopefulness,2,5.09
5228,tomorrow,4,5.09
5229,guidance,6,5.09
5230,possible,2,5.09
5231,understand,4,5.09
5232,understand,4,5.09
5233,innocent,6,5.09
5234,presumption,6,5.09
5235,involved,16,5.09
5236,understand,4,5.09
5237,outweigh,0,5.09
5238,modestly,4,5.09
5239,mysteries,8,5.09
5240,division,4,5.09
5241,delicate,2,5.09
5242,difficult,8,5.09
5243,penetrate,4,5.09
5244,daughter,2,5.09
5245,hesitated,2,5.09
5246,supplied,6,5.09
5247,considered,4,5.09
5248,answered,4,5.09
5249,yourself,2,5.09
5250,occasionally,4,5.09
5251,confidence,2,5.09
5252,ventured,6,5.09
5253,testimony,2,5.09
5254,influence,8,5.09
5255,condition,6,5.09
5256,undoubted,4,5.09
5257,immediately,4,5.09
5258,condition,6,5.09
5259,truthfully,6,5.09
5260,intention,8,5.09
5261,perpetuate,2,5.09
5262,essential,8,5.09
5263,happiness,6,5.09
5264,werecharles,8,5.09
5265,gratefully,6,5.09
5266,apprehensions,4,5.09
5267,anything,2,5.09
5268,whatsoever,8,5.09
5269,lovedthe,4,5.09
5270,responsibility,2,5.09
5271,headthey,4,5.09
5272,obliterated,2,5.09
5273,everything,4,5.09
5274,suffering,4,5.09
5275,released,10,5.09
5276,something,2,5.09
5277,breaking,10,5.09
5278,remembered,4,5.09
5279,condition,6,5.09
5280,relieved,8,5.09
5281,reverted,4,5.09
5282,answered,4,5.09
5283,confidence,2,5.09
5284,returned,2,5.09
5285,confidence,2,5.09
5286,slightly,4,5.09
5287,remember,4,5.09
5288,beauvais,6,5.09
5289,confidence,2,5.09
5290,marriage,4,5.09
5291,willingly,2,5.09
5292,directly,2,5.09
5293,together,4,5.09
5294,straight,4,5.08
5295,upstairsand,2,5.08
5296,surprised,4,5.08
5297,readingchair,6,5.08
5298,hammering,6,5.08
5299,intermediate,2,5.08
5300,frightened,4,5.08
5301,uncertainty,2,5.08
5302,presently,4,5.08
5303,together,4,5.08
5304,shoemaking,6,5.08
5305,unfinished,2,5.08
5306,companion,8,5.08
5307,selfsame,6,5.08
5308,something,2,5.08
5309,succession,2,5.08
5310,clearance,4,5.08
5311,stryvers,8,5.08
5312,vacation,4,5.08
5313,clearance,2,5.08
5314,effected,2,5.08
5315,handsomely,4,5.08
5316,everything,4,5.08
5317,november,8,5.08
5318,atmospheric,6,5.08
5319,livelier,4,5.08
5320,application,4,5.08
5321,wettowelling,8,5.08
5322,correspondingly,8,5.08
5323,quantity,6,5.08
5324,preceded,4,5.08
5325,towelling,2,5.08
5326,condition,6,5.08
5327,intervals,4,5.08
5328,waistband,4,5.08
5329,glancing,2,5.08
5330,something,2,5.08
5331,surprise,2,5.08
5332,disposed,8,5.08
5333,sputtering,4,5.08
5334,intelligible,2,5.08
5335,insensible,6,5.08
5336,returned,2,5.08
5337,concocting,2,5.08
5338,sensitive,2,5.08
5339,poetical,8,5.08
5340,rejoined,8,5.08
5341,laughing,8,5.08
5342,boastfully,2,5.08
5343,tenderer,6,5.08
5344,moremore,4,5.08
5345,gallantry,8,5.08
5346,suggested,4,5.08
5347,gallantry,2,5.08
5348,inflating,12,5.08
5349,agreeable,8,5.08
5350,agreeable,8,5.08
5351,agreeable,8,5.08
5352,bullying,6,5.08
5353,manettes,6,5.08
5354,moroseness,2,5.08
5355,beneficial,8,5.08
5356,practice,10,5.08
5357,anything,2,5.08
5358,returned,2,5.08
5359,rejoined,8,5.08
5360,shouldering,6,5.08
5361,rejoinder,8,5.08
5362,goodthat,6,5.08
5363,devilish,2,5.08
5364,illconditioned,0,5.08
5365,disagreeable,8,5.08
5366,squaring,4,5.08
5367,agreeable,8,5.08
5368,independent,6,5.08
5369,circumstances,2,5.08
5370,muttered,4,5.08
5371,principle,6,5.08
5372,matrimonial,6,5.08
5373,intentions,8,5.08
5374,answered,4,5.08
5375,careless,4,5.08
5376,understand,4,5.08
5377,incorrigible,12,5.08
5378,question,4,5.08
5379,appearance,6,5.08
5380,business,2,5.08
5381,incorrigible,2,5.08
5382,delivered,12,5.08
5383,soothing,6,5.08
5384,business,2,5.08
5385,announcement,0,5.08
5386,uncomfortable,2,5.08
5387,preparing,4,5.08
5388,ostentatious,4,5.08
5389,friendliness,6,5.08
5390,disclosure,8,5.08
5391,importance,4,5.08
5392,mentioned,4,5.08
5393,slighting,6,5.08
5394,certainly,4,5.08
5395,chambers,8,5.08
5396,complacent,0,5.08
5397,complacent,2,5.08
5398,goldenhaired,10,5.08
5399,sensitiveness,8,5.08
5400,delicacy,12,5.08
5401,resentful,4,5.08
5402,employing,6,5.08
5403,designation,2,5.08
5404,altogether,6,5.08
5405,therefore,2,5.08
5406,expression,4,5.08
5407,pictures,4,5.08
5408,charming,6,5.08
5409,creature,2,5.08
5410,distinction,2,5.08
5411,astonished,2,5.08
5412,drinking,6,5.08
5413,rejoined,8,5.08
5414,astonished,2,5.08
5415,drinking,6,5.08
5416,rejoined,8,5.08
5417,mercenary,2,5.08
5418,pleasant,2,5.08
5419,inclined,6,5.08
5420,prospects,2,5.08
5421,prosperous,12,5.08
5422,patronage,8,5.08
5423,offensive,4,5.08
5424,recommend,8,5.08
5425,different,10,5.08
5426,different,10,5.08
5427,somebody,4,5.08
5428,enjoyment,8,5.08
5429,understanding,4,5.08
5430,somebody,4,5.08
5431,respectable,6,5.08
5432,propertysomebody,4,5.08
5433,landlady,4,5.08
5434,lodgingletting,6,5.08
5435,delicacy,12,5.08
5436,magnanimous,4,5.08
5437,bestowal,6,5.08
5438,daughter,4,5.08
5439,resolved,6,5.08
5440,happiness,6,5.08
5441,vacation,2,5.08
5442,debating,8,5.08
5443,conclusion,4,5.08
5444,preliminaries,4,5.08
5445,michaelmas,8,5.08
5446,christmas,2,5.08
5447,vacation,2,5.08
5448,strength,14,5.08
5449,substantial,6,5.09
5450,groundsthe,2,5.08
5451,plaintiff,6,5.08
5452,evidence,2,5.08
5453,defendant,0,5.08
5454,consider,4,5.08
5455,satisfied,4,5.08
5456,accordingly,2,5.08
5457,inaugurated,4,5.08
5458,vacation,2,5.08
5459,proposal,6,5.08
5460,vauxhall,2,5.08
5461,ranelagh,4,5.08
5462,unaccountably,2,5.08
5463,therefore,2,5.08
5464,shouldered,12,5.08
5465,vacations,0,5.08
5466,projecting,6,5.08
5467,dunstans,4,5.08
5468,bursting,4,5.08
5469,fullblown,2,5.08
5470,pavement,4,5.08
5471,jostlement,6,5.08
5472,tellsons,4,5.08
5473,tellsons,4,5.08
5474,intimate,10,5.08
5475,manettes,6,5.08
5476,stryvers,8,5.08
5477,brightness,4,5.08
5478,stumbled,0,5.08
5479,cashiers,6,5.08
5480,shouldered,12,5.08
5481,perpendicular,2,5.08
5482,everything,6,5.08
5483,stryvers,8,5.08
5484,peculiarity,6,5.08
5485,tellsons,4,5.08
5486,remonstrance,2,5.08
5487,squeezed,4,5.08
5488,magnificently,0,5.08
5489,perspective,2,5.08
5490,displeased,2,5.08
5491,responsible,6,5.08
5492,waistcoat,2,5.08
5493,discreet,8,5.08
5494,recommend,2,5.08
5495,circumstances,2,5.08
5496,peculiarity,6,5.08
5497,tellsons,4,5.08
5498,customer,2,5.08
5499,pervaded,8,5.08
5500,selfabnegating,2,5.08
5501,anything,2,5.08
5502,business,2,5.08
5503,character,4,5.08
5504,yourself,2,5.07
5505,confidentially,4,5.07
5506,whereupon,8,5.08
5507,although,2,5.07
5508,appeared,6,5.07
5509,marriage,4,5.07
5510,agreeable,8,5.07
5511,dubiously,4,5.07
5512,repeated,4,5.07
5513,answered,4,5.07
5514,business,2,5.07
5515,friendly,6,5.07
5516,appreciative,10,5.07
5517,greatest,8,5.08
5518,everything,6,5.08
5519,butreally,2,5.08
5520,compelled,4,5.07
5521,internally,2,5.07
5522,slapping,2,5.07
5523,contentious,2,5.07
5524,understand,4,5.07
5525,adjusted,4,5.07
5526,eligible,6,5.07
5527,eligible,2,5.07
5528,eligible,2,5.07
5529,eligible,2,5.07
5530,prosperous,12,5.07
5531,prosperous,12,5.07
5532,prosperous,12,5.08
5533,advancing,6,5.08
5534,advancing,6,5.08
5535,delighted,6,5.08
5536,admission,10,5.08
5537,demanded,10,5.08
5538,perceptibly,2,5.08
5539,crestfallen,6,5.08
5540,straight,4,5.08
5541,forensically,6,5.08
5542,forefinger,2,5.08
5543,business,2,5.08
5544,everything,6,5.08
5545,businessa,4,5.08
5546,experience,6,5.08
5547,complete,2,5.08
5548,remarked,2,5.07
5549,peculiarity,6,5.07
5550,infinitely,6,5.08
5551,remarkable,6,5.08
5552,probable,4,5.08
5553,squaring,4,5.07
5554,deliberate,6,5.08
5555,question,4,5.07
5556,reddening,8,5.08
5557,disrespectful,8,5.08
5558,manwhich,10,5.08
5559,overbearing,2,5.08
5560,restrain,2,5.08
5561,speaking,4,5.08
5562,disrespectfully,6,5.08
5563,tellsons,4,5.08
5564,necessity,2,5.07
5565,suppressed,2,5.07
5566,stryvers,8,5.07
5567,bloodvessels,4,5.07
5568,dangerous,4,5.07
5569,methodical,4,5.07
5570,probably,2,5.07
5571,toothache,4,5.07
5572,something,2,5.07
5573,deliberately,2,5.07
5574,myselfmyself,4,5.07
5575,repeated,4,5.07
5576,correctly,10,5.07
5577,everything,6,5.07
5578,understand,4,5.07
5579,business,2,5.07
5580,justified,6,5.07
5581,anything,2,5.07
5582,business,2,5.07
5583,affection,2,5.07
5584,confidence,2,5.07
5585,recollect,2,5.07
5586,whistling,12,5.07
5587,undertake,8,5.07
5588,quarters,6,5.07
5589,breadandbutter,4,5.07
5590,nonsense,6,5.07
5591,characterise,4,5.07
5592,myselfand,6,5.07
5593,understand,4,5.07
5594,flushing,2,5.07
5595,tellsonshave,6,5.07
5596,characterised,4,5.07
5597,gentleman,4,5.07
5598,breathing,6,5.07
5599,yourself,2,5.07
5600,mistaken,6,5.07
5601,explicit,4,5.07
5602,explicit,2,5.07
5603,happiness,6,5.07
5604,committing,16,5.07
5605,representing,2,5.07
5606,undertake,8,5.07
5607,exercise,4,5.07
5608,observation,6,5.07
5609,judgment,4,5.07
5610,expressly,2,5.07
5611,dissatisfied,2,5.07
5612,soundness,8,5.07
5613,yourself,2,5.07
5614,satisfied,4,5.07
5615,question,4,5.07
5616,chambers,8,5.07
5617,afterwards,4,5.07
5618,concussion,10,5.07
5619,counters,4,5.07
5620,required,8,5.07
5621,remaining,12,5.07
5622,strength,16,5.07
5623,venerable,8,5.08
5624,popularly,4,5.08
5625,believed,4,5.08
5626,customer,4,5.07
5627,customer,4,5.07
5628,barrister,4,5.07
5629,expression,4,5.07
5630,certainty,10,5.08
5631,unprepared,10,5.08
5632,forensic,8,5.08
5633,forefinger,6,5.08
5634,tactician,2,5.08
5635,accordingly,2,5.08
5636,quantity,6,5.08
5637,littered,10,5.08
5638,surprise,2,5.08
5639,altogether,6,5.08
5640,preoccupied,4,5.08
5641,goodnatured,4,5.08
5642,emissary,4,5.08
5643,halfhour,4,5.08
5644,bootless,4,5.08
5645,attempts,2,5.07
5646,question,4,5.07
5647,repeated,4,5.07
5648,thinking,6,5.07
5649,conversation,4,5.07
5650,confirmed,4,5.07
5651,reiterate,4,5.07
5652,returned,2,5.07
5653,friendliest,8,5.07
5654,understand,4,5.07
5655,rejoined,8,5.07
5656,smoothing,2,5.07
5657,supposed,2,5.07
5658,laudable,8,5.07
5659,ambition,4,5.07
5660,laudable,2,5.07
5661,ambition,4,5.07
5662,committed,4,5.07
5663,repented,2,5.07
5664,obscurity,8,5.07
5665,unselfish,4,5.07
5666,necessary,2,5.07
5667,proposed,2,5.07
5668,ourselves,4,5.07
5669,reflection,4,5.07
5670,committed,4,5.07
5671,vanities,2,5.07
5672,giddinesses,4,5.07
5673,emptyheaded,2,5.07
5674,disappointed,8,5.07
5675,satisfied,4,5.07
5676,allowing,6,5.07
5677,stupidly,2,5.07
5678,shouldering,6,5.07
5679,appearance,6,5.07
5680,showering,4,5.07
5681,generosity,12,5.07
5682,forbearance,2,5.07
5683,goodwill,8,5.07
5684,allowing,6,5.07
5685,delicacy,12,5.07
5686,anywhere,4,5.07
5687,certainly,4,5.07
5688,overshadowed,2,5.07
5689,darkness,8,5.07
5690,something,2,5.07
5691,environed,6,5.07
5692,senseless,6,5.07
5693,pavements,6,5.07
5694,unhappily,8,5.07
5695,wandered,2,5.07
5696,transitory,10,5.07
5697,gladness,2,5.07
5698,daybreak,0,5.07
5699,revealed,6,5.07
5700,solitary,4,5.07
5701,lingering,4,5.07
5702,lingering,4,5.07
5703,beauties,4,5.07
5704,architecture,8,5.07
5705,churches,4,5.07
5706,buildings,2,5.07
5707,forgotten,4,5.07
5708,unattainable,10,5.07
5709,neglected,2,5.07
5710,scantily,4,5.07
5711,neighbourhood,4,5.07
5712,notifying,2,5.07
5713,marrying,4,5.07
5714,delicacy,12,5.07
5715,devonshire,6,5.07
5716,goodness,2,5.07
5717,sickliest,2,5.07
5718,irresolute,6,5.07
5719,purposeless,2,5.07
5720,animated,6,5.07
5721,intention,8,5.07
5722,intention,8,5.07
5723,upstairs,4,5.07
5724,received,2,5.07
5725,embarrassment,6,5.07
5726,interchange,6,5.07
5727,commonplaces,6,5.07
5728,observed,4,5.07
5729,conducive,6,5.07
5730,expected,10,5.07
5731,profligates,0,5.07
5732,notforgive,12,5.07
5733,question,4,5.07
5734,surprised,4,5.07
5735,saddened,4,5.07
5736,answered,6,5.07
5737,trembled,2,5.07
5738,followed,2,5.07
5739,softened,6,5.07
5740,distressed,2,5.07
5741,knowledge,6,5.07
5742,compassion,8,5.07
5743,unshaded,2,5.07
5744,steadily,8,5.07
5745,anything,2,5.07
5746,worthier,8,5.07
5747,yourself,2,5.07
5748,although,2,5.07
5749,betteralthough,6,5.07
5750,wretched,4,5.07
5751,trembling,6,5.07
5752,interview,8,5.07
5753,possible,2,5.07
5754,returned,2,5.07
5755,yourselfflung,4,5.07
5756,creature,2,5.07
5757,conscious,2,5.07
5758,happiness,6,5.07
5759,repentance,0,5.07
5760,disgrace,6,5.07
5761,tenderness,2,5.07
5762,thankful,8,5.07
5763,confidence,2,5.07
5764,confidence,2,5.07
5765,modestly,4,5.07
5766,hesitation,8,5.07
5767,yourself,2,5.07
5768,degradation,6,5.07
5769,degraded,0,5.06
5770,troubled,6,5.06
5771,reproach,10,5.07
5772,whispers,8,5.07
5773,impelling,4,5.07
5774,unformed,4,5.07
5775,striving,2,5.07
5776,beginning,4,5.07
5777,sensuality,6,5.07
5778,fighting,6,5.07
5779,abandoned,4,5.07
5780,inspired,2,5.06
5781,undeserving,4,5.06
5782,weakness,4,5.06
5783,weakness,4,5.06
5784,inseparable,6,5.06
5785,quickening,8,5.06
5786,lighting,10,5.07
5787,misfortune,4,5.07
5788,reclaimed,6,5.07
5789,anything,2,5.07
5790,becoming,4,5.07
5791,describe,4,5.06
5792,attributable,10,5.07
5793,influence,8,5.07
5794,minethis,4,5.07
5795,plaincan,8,5.07
5796,influence,8,5.07
5797,misdirected,6,5.07
5798,remembrance,12,5.07
5799,something,2,5.07
5800,entreated,2,5.07
5801,fervently,8,5.07
5802,distress,4,5.07
5803,confidence,2,5.07
5804,innocent,6,5.07
5805,consolation,10,5.07
5806,answered,6,5.07
5807,agitated,6,5.07
5808,apprehension,8,5.07
5809,resuming,6,5.07
5810,conversation,4,5.07
5811,henceforth,6,5.07
5812,remembrance,12,5.07
5813,miseries,2,5.07
5814,otherwise,2,5.07
5815,perverted,6,5.07
5816,mournfully,2,5.07
5817,comforted,2,5.07
5818,companions,6,5.07
5819,comforted,2,5.07
5820,outwardly,4,5.07
5821,heretofore,8,5.07
5822,supplication,6,5.07
5823,supplication,2,5.07
5824,impassable,4,5.07
5825,anything,2,5.07
5826,opportunity,4,5.07
5827,capacity,4,5.07
5828,sacrifice,4,5.07
5829,sacrifice,2,5.07
5830,tenderly,2,5.07
5831,strongly,4,5.07
5832,adornthe,8,5.07
5833,springing,10,5.07
5834,farewell,4,5.07
5835,tradesman,6,5.07
5836,jeremiah,6,5.07
5837,cruncher,4,5.07
5838,fleetstreet,10,5.07
5839,movement,2,5.07
5840,presented,2,5.07
5841,anything,2,5.07
5842,fleetstreet,10,5.07
5843,deafened,4,5.07
5844,processions,10,5.07
5845,westward,6,5.07
5846,eastward,2,5.07
5847,cruncher,4,5.07
5848,watching,4,5.07
5849,centuries,2,5.07
5850,watching,4,5.07
5851,streamsaving,4,5.07
5852,expectation,2,5.07
5853,expectation,2,5.06
5854,pilotage,12,5.07
5855,tellsons,4,5.07
5856,opposite,6,5.07
5857,companionship,2,5.07
5858,separate,6,5.07
5859,instance,4,5.07
5860,cruncher,4,5.07
5861,interested,2,5.06
5862,drinking,6,5.06
5863,bestowed,6,5.07
5864,execution,4,5.06
5865,benevolent,8,5.07
5866,recruited,4,5.07
5867,finances,4,5.07
5868,observed,4,5.06
5869,cruncher,4,5.06
5870,possible,2,5.06
5871,unprosperous,4,5.06
5872,suspicion,6,5.06
5873,cruncher,4,5.06
5874,flopping,8,5.06
5875,concourse,10,5.07
5876,fleetstreet,10,5.07
5877,westward,2,5.07
5878,attracted,4,5.07
5879,attention,4,5.07
5880,cruncher,4,5.07
5881,objection,4,5.06
5882,engendered,4,5.06
5883,cruncher,4,5.06
5884,offspring,4,5.06
5885,gentleman,4,5.06
5886,exultant,10,5.07
5887,mysterious,4,5.06
5888,significance,10,5.07
5889,gentleman,4,5.07
5890,opportunity,4,5.07
5891,gentleman,4,5.07
5892,hooroaring,6,5.07
5893,cruncher,4,5.07
5894,surveying,6,5.07
5895,hooroars,6,5.07
5896,protested,2,5.06
5897,cruncher,4,5.06
5898,approached,2,5.06
5899,mourning,2,5.06
5900,mourning,2,5.06
5901,trappings,12,5.06
5902,considered,4,5.06
5903,essential,2,5.06
5904,position,2,5.06
5905,position,2,5.06
5906,appeared,6,5.06
5907,increasing,2,5.06
5908,surrounding,2,5.06
5909,deriding,2,5.06
5910,grimaces,4,5.06
5911,incessantly,4,5.06
5912,groaning,4,5.06
5913,compliments,6,5.06
5914,numerous,4,5.06
5915,forcible,6,5.06
5916,funerals,2,5.06
5917,remarkable,6,5.06
5918,attraction,4,5.06
5919,cruncher,4,5.06
5920,tellsons,4,5.06
5921,naturally,6,5.06
5922,therefore,2,5.06
5923,uncommon,12,5.06
5924,attendance,4,5.06
5925,returned,2,5.06
5926,clapping,4,5.06
5927,nevertheless,4,5.06
5928,vociferating,4,5.06
5929,surprising,4,5.06
5930,greatest,10,5.06
5931,informed,10,5.06
5932,cruncher,4,5.06
5933,returned,2,5.06
5934,informant,4,5.06
5935,exclaimed,4,5.06
5936,recalling,12,5.06
5937,assisted,4,5.06
5938,returned,2,5.06
5939,acceptable,6,5.06
5940,prevalent,4,5.06
5941,eagerness,6,5.06
5942,repeating,10,5.06
5943,suggestion,6,5.06
5944,vehicles,10,5.06
5945,scuffled,6,5.06
5946,scouring,6,5.06
5947,byestreet,4,5.06
5948,shedding,16,5.06
5949,pockethandkerchief,6,5.06
5950,symbolical,4,5.06
5951,scattered,12,5.07
5952,enjoyment,2,5.07
5953,tradesmen,6,5.07
5954,hurriedly,2,5.06
5955,brighter,16,5.07
5956,proposed,4,5.07
5957,escorted,2,5.07
5958,destination,16,5.07
5959,rejoicing,8,5.07
5960,practical,2,5.07
5961,suggestions,8,5.07
5962,suggestion,2,5.07
5963,received,2,5.07
5964,acclamation,4,5.07
5965,immediately,4,5.07
5966,exercise,4,5.07
5967,ingenuity,6,5.07
5968,volunteers,6,5.07
5969,cruncher,4,5.07
5970,modestly,4,5.07
5971,concealed,4,5.07
5972,observation,6,5.07
5973,tellsons,4,5.07
5974,mourning,2,5.07
5975,officiating,4,5.07
5976,undertakers,8,5.07
5977,ceremonies,8,5.07
5978,alarmingly,4,5.07
5979,remarking,14,5.07
5980,efficacy,8,5.07
5981,immersion,0,5.07
5982,bringing,4,5.07
5983,refractory,6,5.07
5984,profession,6,5.07
5985,remodelled,0,5.07
5986,procession,10,5.07
5987,chimneysweep,6,5.07
5988,hearseadvised,6,5.07
5989,inspection,4,5.07
5990,purposeand,8,5.07
5991,attended,2,5.07
5992,minister,6,5.07
5993,mourning,2,5.07
5994,bearleader,2,5.07
5995,character,4,5.07
5996,impressed,8,5.07
5997,additional,6,5.07
5998,ornament,6,5.07
5999,cavalcade,2,5.07
6000,undertaking,4,5.07
6001,procession,10,5.07
6002,beerdrinking,4,5.07
6003,pipesmoking,12,5.07
6004,songroaring,12,5.07
6005,infinite,8,5.07
6006,caricaturing,8,5.07
6007,disorderly,0,5.07
6008,procession,10,5.07
6009,recruiting,8,5.07
6010,shutting,2,5.07
6011,destination,16,5.07
6012,insisted,6,5.07
6013,burialground,6,5.07
6014,accomplished,6,5.07
6015,interment,6,5.07
6016,deceased,2,5.07
6017,satisfaction,4,5.07
6018,disposed,8,5.07
6019,necessity,2,5.07
6020,providing,6,5.07
6021,entertainment,6,5.07
6022,brighter,16,5.07
6023,conceived,4,5.07
6024,impeaching,4,5.07
6025,passersby,8,5.07
6026,wreaking,8,5.08
6027,vengeance,6,5.08
6028,inoffensive,10,5.08
6029,realisation,4,5.08
6030,maltreated,10,5.08
6031,transition,8,5.08
6032,windowbreaking,8,5.08
6033,plundering,4,5.08
6034,publichouses,6,5.08
6035,summerhouses,4,5.08
6036,arearailings,8,5.08
6037,belligerent,6,5.08
6038,gradually,8,5.08
6039,progress,10,5.08
6040,cruncher,4,5.08
6041,remained,6,5.08
6042,churchyard,0,5.08
6043,undertakers,2,5.08
6044,soothing,6,5.08
6045,influence,10,5.08
6046,procured,6,5.08
6047,neighbouring,6,5.08
6048,publichouse,2,5.08
6049,railings,6,5.08
6050,maturely,6,5.08
6051,considering,4,5.08
6052,cruncher,4,5.08
6053,apostrophising,6,5.08
6054,straight,4,5.08
6055,ruminated,4,5.08
6056,tellsons,4,5.08
6057,meditations,4,5.08
6058,mortality,18,5.08
6059,previously,10,5.08
6060,attention,4,5.08
6061,advisera,0,5.08
6062,distinguished,8,5.08
6063,surgeonon,8,5.08
6064,relieved,2,5.08
6065,interest,6,5.08
6066,reported,6,5.08
6067,cruncher,4,5.08
6068,cruncher,4,5.08
6069,entering,6,5.08
6070,tradesman,8,5.08
6071,dejected,4,5.08
6072,cruncher,4,5.08
6073,cruncher,4,5.08
6074,apprehension,2,5.08
6075,meditate,6,5.08
6076,meditate,2,5.08
6077,altogether,6,5.08
6078,repeated,4,5.08
6079,cruncher,4,5.08
6080,cruncher,4,5.08
6081,particular,8,5.08
6082,corroborations,4,5.08
6083,unfrequently,8,5.08
6084,ironical,2,5.08
6085,dissatisfaction,6,5.08
6086,cruncher,4,5.08
6087,breadandbutter,4,5.08
6088,invisible,0,5.08
6089,fishingrod,6,5.08
6090,tomorrow,4,5.08
6091,returned,4,5.08
6092,gentleman,4,5.08
6093,questions,8,5.08
6094,remainder,8,5.08
6095,vigilant,6,5.08
6096,cruncher,4,5.08
6097,sullenly,8,5.08
6098,conversation,4,5.08
6099,prevented,2,5.08
6100,meditating,8,5.08
6101,petitions,4,5.08
6102,disadvantage,2,5.08
6103,conversation,4,5.08
6104,unfortunate,4,5.08
6105,dwelling,2,5.08
6106,complaint,8,5.08
6107,reflections,8,5.08
6108,devoutest,6,5.08
6109,rendered,6,5.08
6110,efficacy,8,5.08
6111,distrust,4,5.08
6112,professed,8,5.08
6113,unbeliever,4,5.08
6114,frightened,4,5.08
6115,cruncher,4,5.08
6116,tomorrow,4,5.08
6117,tradesman,8,5.08
6118,providing,2,5.08
6119,touching,6,5.08
6120,sticking,4,5.08
6121,tradesman,8,5.08
6122,declaring,6,5.08
6123,customer,4,5.08
6124,grumbling,8,5.08
6125,flopping,8,5.08
6126,unfeeling,8,5.08
6127,yourself,2,5.08
6128,whatever,14,5.08
6129,neglected,2,5.08
6130,especial,4,5.08
6131,discharge,8,5.08
6132,maternal,6,5.08
6133,function,4,5.08
6134,affectingly,4,5.08
6135,delicately,2,5.08
6136,indicated,4,5.08
6137,cruncher,4,5.08
6138,injunctions,4,5.08
6139,cruncher,4,5.08
6140,beguiled,2,5.08
6141,solitary,4,5.08
6142,excursion,8,5.08
6143,cupboard,2,5.08
6144,convenient,4,5.08
6145,disposing,4,5.08
6146,articles,2,5.08
6147,bestowed,6,5.08
6148,defiance,8,5.08
6149,cruncher,4,5.08
6150,extinguished,8,5.08
6151,undressing,4,5.08
6152,darkness,10,5.08
6153,followed,2,5.08
6154,followed,2,5.08
6155,followed,2,5.08
6156,followed,2,5.08
6157,uneasiness,6,5.08
6158,concerning,12,5.08
6159,impelled,4,5.08
6160,laudable,2,5.08
6161,ambition,6,5.08
6162,doorways,2,5.08
6163,honoured,4,5.08
6164,honoured,4,5.08
6165,steering,4,5.08
6166,northward,8,5.08
6167,disciple,4,5.08
6168,together,4,5.08
6169,starting,8,5.08
6170,watchmen,6,5.08
6171,fisherman,10,5.08
